hltbnd_lvl1_name,hltbnd_lvl1_pcode,hltbnd_lvl2_name,hltbnd_lvl2_pcode,hltbnd_lvl3_name,hltbnd_lvl3_pcode,year,month,week,mgt_cas,mgt_deces,mgt_ta1000,mgt_tm1000,mgt_vacci,chl_cas,chl_deces,chl_ta1000,chl_tm1000,chl_vacci,rgl_cas,rgl_deces,rgl_ta1000,rgl_tm1000,rgl_vacci,hpe_cas,hpe_deces,hpe_ta1000,hpe_tm1000,hpe_vacci,fvj_cas,fvj_deces,fvj_ta1000,fvj_tm1000,fvj_vacci,plu_cas,plu_deces,plu_ta1000,plu_tm1000,plu_vacci,dng_cas,dng_deces,dng_ta1000,dng_tm1000,dng_vacci,lsa_cas,lsa_deces,lsa_ta1000,lsa_tm1000,lsa_vacci
null,null,Abala,ner002108,Tillaberi,ner003006,2018,1,1,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,0,0,0,0,null,0,0,0,0,null,227,0,125.618,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Abala,ner002108,Tillaberi,ner003006,2018,1,2,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,0,0,0,0,null,0,0,0,0,null,218,0,120.637,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Abala,ner002108,Tillaberi,ner003006,2018,1,3,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,0,0,0,0,null,0,0,0,0,null,126,0,69.726,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Abala,ner002108,Tillaberi,ner003006,2018,1,4,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,0,0,0,0,null,0,0,0,0,null,37,0,20.475,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Abala,ner002108,Tillaberi,ner003006,2018,1,5,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,0,0,0,0,null,0,0,0,0,null,123,0,68.066,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Abala,ner002108,Tillaberi,ner003006,2018,2,6,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,0,0,0,0,null,0,0,0,0,null,108,0,59.765,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Abala,ner002108,Tillaberi,ner003006,2018,2,7,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,0,0,0,0,null,0,0,0,0,null,108,0,59.765,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Abala,ner002108,Tillaberi,ner003006,2018,2,8,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,0,0,0,0,null,0,0,0,0,null,47,0,26.009,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Abala,ner002108,Tillaberi,ner003006,2018,2,9,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,0,0,0,0,null,0,0,0,0,null,79,0,43.717,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Abala,ner002108,Tillaberi,ner003006,2018,2,10,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,0,0,0,0,null,0,0,0,0,null,196,0,108.463,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Abala,ner002108,Tillaberi,ner003006,2018,3,11,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,0,0,0,0,null,0,0,0,0,null,117,0,64.746,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Abala,ner002108,Tillaberi,ner003006,2018,3,12,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,0,0,0,0,null,0,0,0,0,null,81,0,44.824,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Abala,ner002108,Tillaberi,ner003006,2018,3,13,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,0,0,0,0,null,0,0,0,0,null,142,0,78.58,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Abala,ner002108,Tillaberi,ner003006,2018,4,14,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,0,0,0,0,null,0,0,0,0,null,41,0,22.689,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Abala,ner002108,Tillaberi,ner003006,2018,4,15,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,0,0,0,0,null,0,0,0,0,null,70,0,38.737,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Abala,ner002108,Tillaberi,ner003006,2018,4,16,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,0,0,0,0,null,0,0,0,0,null,81,0,44.824,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Abala,ner002108,Tillaberi,ner003006,2018,4,17,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,0,0,0,0,null,0,0,0,0,null,79,0,43.717,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Abala,ner002108,Tillaberi,ner003006,2018,4,18,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,0,0,0,0,null,0,0,0,0,null,90,0,49.804,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Abala,ner002108,Tillaberi,ner003006,2018,5,19,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,0,0,0,0,null,0,0,0,0,null,109,0,60.319,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Abala,ner002108,Tillaberi,ner003006,2018,5,20,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,0,0,0,0,null,0,0,0,0,null,110,0,60.872,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Abala,ner002108,Tillaberi,ner003006,2018,5,21,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,0,0,0,0,null,0,0,0,0,null,76,0,42.057,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Abala,ner002108,Tillaberi,ner003006,2018,6,22,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,0,0,0,0,null,0,0,0,0,null,73,0,40.397,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Abala,ner002108,Tillaberi,ner003006,2018,6,23,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,0,0,0,0,null,0,0,0,0,null,88,0,48.698,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Abala,ner002108,Tillaberi,ner003006,2018,6,24,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,0,0,0,0,null,0,0,0,0,null,166,0,91.861,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Abala,ner002108,Tillaberi,ner003006,2018,6,25,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,0,0,0,0,null,0,0,0,0,null,114,0,63.086,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Abala,ner002108,Tillaberi,ner003006,2018,6,26,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,0,0,0,0,null,0,0,0,0,null,118,0,65.299,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Abala,ner002108,Tillaberi,ner003006,2018,7,27,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,0,0,0,0,null,0,0,0,0,null,92,0,50.911,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Abala,ner002108,Tillaberi,ner003006,2018,7,28,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,0,0,0,0,null,0,0,0,0,null,154,0,85.221,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Abala,ner002108,Tillaberi,ner003006,2018,7,29,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,0,0,0,0,null,0,0,0,0,null,167,0,92.415,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Abala,ner002108,Tillaberi,ner003006,2018,8,30,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,0,0,0,0,null,0,0,0,0,null,208,0,115.103,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Abala,ner002108,Tillaberi,ner003006,2018,8,31,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,0,0,0,0,null,0,0,0,0,null,176,0,97.395,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Abala,ner002108,Tillaberi,ner003006,2018,8,32,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,0,0,0,0,null,0,0,0,0,null,247,0,136.685,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Abala,ner002108,Tillaberi,ner003006,2018,8,33,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,0,0,0,0,null,0,0,0,0,null,407,0,225.226,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Abala,ner002108,Tillaberi,ner003006,2018,8,34,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,0,0,0,0,null,0,0,0,0,null,1254,1,693.941,0.006,null,null,null,null,null,null,null,null,null,null,null
null,null,Abala,ner002108,Tillaberi,ner003006,2018,9,35,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,0,0,0,0,null,0,0,0,0,null,1769,6,978.933,0.033,null,null,null,null,null,null,null,null,null,null,null
null,null,Abala,ner002108,Tillaberi,ner003006,2018,9,36,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,0,0,0,0,null,0,0,0,0,null,1031,0,570.537,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Abala,ner002108,Tillaberi,ner003006,2018,9,37,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,0,0,0,0,null,0,0,0,0,null,2113,6,1169.296,0.033,null,null,null,null,null,null,null,null,null,null,null
null,null,Abala,ner002108,Tillaberi,ner003006,2018,10,38,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,0,0,0,0,null,0,0,0,0,null,1770,13,979.486,0.072,null,null,null,null,null,null,null,null,null,null,null
null,null,Abala,ner002108,Tillaberi,ner003006,2018,10,39,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,0,0,0,0,null,0,0,0,0,null,1511,6,836.16,0.033,null,null,null,null,null,null,null,null,null,null,null
null,null,Abala,ner002108,Tillaberi,ner003006,2018,10,40,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,0,0,0,0,null,0,0,0,0,null,1259,2,696.708,0.011,null,null,null,null,null,null,null,null,null,null,null
null,null,Abala,ner002108,Tillaberi,ner003006,2018,10,41,0,0,0,0,null,0,0,0,0,null,null,null,null,null,null,0,0,0,0,null,0,0,0,0,null,1148,2,635.283,0.011,null,null,null,null,null,null,null,null,null,null,null
null,null,Abala,ner002108,Tillaberi,ner003006,2018,10,42,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Abala,ner002108,Tillaberi,ner003006,2018,11,43,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Abala,ner002108,Tillaberi,ner003006,2018,11,44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Abala,ner002108,Tillaberi,ner003006,2018,11,45,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Abala,ner002108,Tillaberi,ner003006,2018,12,46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Abala,ner002108,Tillaberi,ner003006,2018,12,47,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Abala,ner002108,Tillaberi,ner003006,2018,12,48,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Abala,ner002108,Tillaberi,ner003006,2018,12,49,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Abala,ner002108,Tillaberi,ner003006,2018,12,50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Abala,ner002108,Tillaberi,ner003006,2018,12,51,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Abala,ner002108,Tillaberi,ner003006,2018,12,52,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Abalak,ner002045,Tahoua,ner003005,2018,1,1,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,228,0,71.667,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Abalak,ner002045,Tahoua,ner003005,2018,1,2,1,0,0.314,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,259,0,81.411,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Abalak,ner002045,Tahoua,ner003005,2018,1,3,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,204,0,64.123,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Abalak,ner002045,Tahoua,ner003005,2018,1,4,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,179,0,56.265,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Abalak,ner002045,Tahoua,ner003005,2018,1,5,0,0,0,0,null,0,0,0,0,null,8,0,2.515,0,null,0,0,0,0,null,0,0,0,0,null,149,0,46.835,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Abalak,ner002045,Tahoua,ner003005,2018,2,6,1,0,0.314,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,133,0,41.806,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Abalak,ner002045,Tahoua,ner003005,2018,2,7,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,104,0,32.69,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Abalak,ner002045,Tahoua,ner003005,2018,2,8,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,135,0,42.434,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Abalak,ner002045,Tahoua,ner003005,2018,2,9,0,0,0,0,null,0,0,0,0,null,1,0,0.314,0,null,0,0,0,0,null,0,0,0,0,null,141,0,44.32,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Abalak,ner002045,Tahoua,ner003005,2018,2,10,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,344,0,108.129,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Abalak,ner002045,Tahoua,ner003005,2018,3,11,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,150,0,47.149,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Abalak,ner002045,Tahoua,ner003005,2018,3,12,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,232,0,72.924,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Abalak,ner002045,Tahoua,ner003005,2018,3,13,0,0,0,0,null,0,0,0,0,null,5,0,1.572,0,null,0,0,0,0,null,0,0,0,0,null,177,0,55.636,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Abalak,ner002045,Tahoua,ner003005,2018,4,14,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,147,0,46.206,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Abalak,ner002045,Tahoua,ner003005,2018,4,15,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,154,0,48.407,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Abalak,ner002045,Tahoua,ner003005,2018,4,16,0,0,0,0,null,0,0,0,0,null,8,0,2.515,0,null,0,0,0,0,null,0,0,0,0,null,193,0,60.665,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Abalak,ner002045,Tahoua,ner003005,2018,4,17,0,0,0,0,null,0,0,0,0,null,23,0,7.23,0,null,0,0,0,0,null,0,0,0,0,null,187,0,58.78,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Abalak,ner002045,Tahoua,ner003005,2018,4,18,1,0,0.314,0,null,0,0,0,0,null,2,0,0.629,0,null,0,0,0,0,null,0,0,0,0,null,157,0,49.35,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Abalak,ner002045,Tahoua,ner003005,2018,5,19,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,164,0,51.55,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Abalak,ner002045,Tahoua,ner003005,2018,5,20,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,145,0,45.578,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Abalak,ner002045,Tahoua,ner003005,2018,5,21,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,148,0,46.521,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Abalak,ner002045,Tahoua,ner003005,2018,6,22,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,172,0,54.065,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Abalak,ner002045,Tahoua,ner003005,2018,6,23,0,0,0,0,null,0,0,0,0,null,17,0,5.344,0,null,0,0,0,0,null,0,0,0,0,null,62,0,19.488,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Abalak,ner002045,Tahoua,ner003005,2018,6,24,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,120,0,37.719,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Abalak,ner002045,Tahoua,ner003005,2018,6,25,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,106,0,33.319,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Abalak,ner002045,Tahoua,ner003005,2018,6,26,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,175,0,55.008,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Abalak,ner002045,Tahoua,ner003005,2018,7,27,0,0,0,0,null,0,0,0,0,null,3,0,0.943,0,null,0,0,0,0,null,0,0,0,0,null,252,0,79.211,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Abalak,ner002045,Tahoua,ner003005,2018,7,28,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,269,0,84.555,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Abalak,ner002045,Tahoua,ner003005,2018,7,29,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,291,2,91.47,0.006,null,null,null,null,null,null,null,null,null,null,null
null,null,Abalak,ner002045,Tahoua,ner003005,2018,8,30,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,287,0,90.212,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Abalak,ner002045,Tahoua,ner003005,2018,8,31,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,581,1,182.625,0.003,null,null,null,null,null,null,null,null,null,null,null
null,null,Abalak,ner002045,Tahoua,ner003005,2018,8,32,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,1802,1,566.421,0.003,null,null,null,null,null,null,null,null,null,null,null
null,null,Abalak,ner002045,Tahoua,ner003005,2018,8,33,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,2153,1,676.75,0.003,null,null,null,null,null,null,null,null,null,null,null
null,null,Abalak,ner002045,Tahoua,ner003005,2018,8,34,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,4032,5,1267.375,0.016,null,null,null,null,null,null,null,null,null,null,null
null,null,Abalak,ner002045,Tahoua,ner003005,2018,9,35,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,4044,2,1271.146,0.006,null,null,null,null,null,null,null,null,null,null,null
null,null,Abalak,ner002045,Tahoua,ner003005,2018,9,36,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,3445,0,1082.863,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Abalak,ner002045,Tahoua,ner003005,2018,9,37,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,3862,0,1213.939,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Abalak,ner002045,Tahoua,ner003005,2018,10,38,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,4235,0,1331.183,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Abalak,ner002045,Tahoua,ner003005,2018,10,39,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,4243,3,1333.698,0.009,null,null,null,null,null,null,null,null,null,null,null
null,null,Abalak,ner002045,Tahoua,ner003005,2018,10,40,0,0,0,0,null,0,0,0,0,null,2,0,0.629,0,null,0,0,0,0,null,0,0,0,0,null,4027,5,1265.803,0.016,null,null,null,null,null,null,null,null,null,null,null
null,null,Abalak,ner002045,Tahoua,ner003005,2018,10,41,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,3133,3,984.793,0.009,null,null,null,null,null,null,null,null,null,null,null
null,null,Abalak,ner002045,Tahoua,ner003005,2018,10,42,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Abalak,ner002045,Tahoua,ner003005,2018,11,43,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Abalak,ner002045,Tahoua,ner003005,2018,11,44,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Abalak,ner002045,Tahoua,ner003005,2018,11,45,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Abalak,ner002045,Tahoua,ner003005,2018,12,46,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Abalak,ner002045,Tahoua,ner003005,2018,12,47,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Abalak,ner002045,Tahoua,ner003005,2018,12,48,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Abalak,ner002045,Tahoua,ner003005,2018,12,49,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Abalak,ner002045,Tahoua,ner003005,2018,12,50,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Abalak,ner002045,Tahoua,ner003005,2018,12,51,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Abalak,ner002045,Tahoua,ner003005,2018,12,52,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
null,null,Aderbissinat,ner002085,Agadez,ner003002,2018,1,1,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,15,0,35.355,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Aderbissinat,ner002085,Agadez,ner003002,2018,1,2,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,25,0,58.925,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Aderbissinat,ner002085,Agadez,ner003002,2018,1,3,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,17,0,40.069,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Aderbissinat,ner002085,Agadez,ner003002,2018,1,4,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,0,0,0,0,null,1,0,2.357,0,null,29,0,68.353,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Aderbissinat,ner002085,Agadez,ner003002,2018,1,5,0,0,0,0,null,0,0,0,0,null,2,0,4.714,0,null,0,0,0,0,null,0,0,0,0,null,23,0,54.211,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Aderbissinat,ner002085,Agadez,ner003002,2018,2,6,0,0,0,0,null,0,0,0,0,null,6,0,14.142,0,null,0,0,0,0,null,0,0,0,0,null,20,0,47.14,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Aderbissinat,ner002085,Agadez,ner003002,2018,2,7,0,0,0,0,null,0,0,0,0,null,3,0,7.071,0,null,0,0,0,0,null,0,0,0,0,null,16,0,37.712,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Aderbissinat,ner002085,Agadez,ner003002,2018,2,8,0,0,0,0,null,0,0,0,0,null,1,0,2.357,0,null,0,0,0,0,null,0,0,0,0,null,25,0,58.925,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Aderbissinat,ner002085,Agadez,ner003002,2018,2,9,0,0,0,0,null,0,0,0,0,null,3,0,7.071,0,null,0,0,0,0,null,0,0,0,0,null,55,0,129.634,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Aderbissinat,ner002085,Agadez,ner003002,2018,2,10,0,0,0,0,null,0,0,0,0,null,2,0,4.714,0,null,0,0,0,0,null,0,0,0,0,null,18,0,42.426,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Aderbissinat,ner002085,Agadez,ner003002,2018,3,11,0,0,0,0,null,0,0,0,0,null,3,0,7.071,0,null,0,0,0,0,null,0,0,0,0,null,20,0,47.14,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Aderbissinat,ner002085,Agadez,ner003002,2018,3,12,0,0,0,0,null,0,0,0,0,null,3,0,7.071,0,null,0,0,0,0,null,0,0,0,0,null,12,0,28.284,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Aderbissinat,ner002085,Agadez,ner003002,2018,3,13,0,0,0,0,null,0,0,0,0,null,3,0,7.071,0,null,0,0,0,0,null,0,0,0,0,null,8,0,18.856,0,null,null,null,null,null,null,null,null,null,null,null
null,null,Aderbissinat,ner002085,Agadez,ner003002,2018,4,14,0,0,0,0,null,0,0,0,0,null,6,0,14.142,0,null,0,0,0,0,null,0,0,0,0,null,45,0,106.065,0,null,null,null,null,null,null,null,null,null,null,null
